date_time,water_level,sigma,o,f,r,l,quality 
2017-06-27 23:42,602.966,0.003,0,0,0,0,v
2017-06-27 23:48,603.012,0.003,0,0,0,0,v
2017-06-27 23:54,603.009,0.003,0,0,0,0,v
2017-06-28 00:00,602.999,0.023,0,0,0,0,v
2017-06-28 00:06,603.051,0.026,0,0,0,0,v
2017-06-28 00:12,602.972,0.010,0,0,0,0,v
2017-06-28 00:18,602.969,0.010,0,0,0,0,v
2017-06-28 00:24,603.041,0.016,0,0,0,0,v
2017-06-28 00:30,603.048,0.003,0,0,0,0,v
2017-06-28 00:36,603.031,0.010,0,0,0,0,v
2017-06-28 00:42,603.041,0.013,0,0,0,0,v
2017-06-28 00:48,603.048,0.010,0,0,0,0,v
2017-06-28 00:54,603.077,0.007,0,0,0,0,v
2017-06-28 01:00,603.081,0.013,0,0,0,0,v
2017-06-28 01:06,603.104,0.016,0,0,0,0,v
2017-06-28 01:12,603.130,0.010,0,0,0,0,v
2017-06-28 01:18,603.159,0.003,0,0,0,0,v
2017-06-28 01:24,603.159,0.013,0,0,0,0,v
2017-06-28 01:30,603.143,0.010,0,0,0,0,v
2017-06-28 01:36,603.159,0.016,0,0,0,0,v
2017-06-28 01:42,603.192,0.013,0,0,0,0,v
2017-06-28 01:48,603.212,0.010,0,0,0,0,v
2017-06-28 01:54,603.205,0.013,0,0,0,0,v
2017-06-28 02:00,603.212,0.007,0,0,0,0,v
2017-06-28 02:06,603.196,0.003,0,0,0,0,v
2017-06-28 02:12,603.209,0.007,0,0,0,0,v
2017-06-28 02:18,603.205,0.003,0,0,0,0,v
2017-06-28 02:24,603.205,0.003,0,0,0,0,v
2017-06-28 02:30,603.196,0.003,0,0,0,0,v
2017-06-28 02:36,603.182,0.010,0,0,0,0,v
2017-06-28 02:42,603.179,0.007,0,0,0,0,v
2017-06-28 02:48,603.163,0.003,0,0,0,0,v
2017-06-28 02:54,603.150,0.003,0,0,0,0,v
2017-06-28 03:00,603.156,0.010,0,0,0,0,v
2017-06-28 03:06,603.143,0.003,0,0,0,0,v
2017-06-28 03:12,603.136,0.007,0,0,0,0,v
2017-06-28 03:18,603.150,0.003,0,0,0,0,v
2017-06-28 03:24,603.150,0.007,0,0,0,0,v
2017-06-28 03:30,603.130,0.010,0,0,0,0,v
2017-06-28 03:36,603.130,0.003,0,0,0,0,v
2017-06-28 03:42,603.107,0.003,0,0,0,0,v
2017-06-28 03:48,603.120,0.000,0,0,0,0,v
2017-06-28 03:54,603.133,0.000,0,0,0,0,v
2017-06-28 04:00,603.117,0.003,0,0,0,0,v
2017-06-28 04:06,603.077,0.010,0,0,0,0,v
2017-06-28 04:12,603.041,0.003,0,0,0,0,v
2017-06-28 04:18,603.041,0.000,0,0,0,0,v
2017-06-28 04:24,603.035,0.003,0,0,0,0,v
2017-06-28 04:30,603.064,0.007,0,0,0,0,v
2017-06-28 04:36,603.064,0.003,0,0,0,0,v
2017-06-28 04:42,603.031,0.000,0,0,0,0,v
2017-06-28 04:48,603.002,0.003,0,0,0,0,v
2017-06-28 04:54,603.025,0.003,0,0,0,0,v
2017-06-28 05:00,603.035,0.003,0,0,0,0,v
2017-06-28 05:06,603.002,0.007,0,0,0,0,v
2017-06-28 05:12,602.992,0.003,0,0,0,0,v
2017-06-28 05:18,602.982,0.003,0,0,0,0,v
2017-06-28 05:24,602.959,0.007,0,0,0,0,v
2017-06-28 05:30,602.953,0.003,0,0,0,0,v
2017-06-28 05:36,602.936,0.000,0,0,0,0,v
2017-06-28 05:42,602.927,0.007,0,0,0,0,v
2017-06-28 05:48,602.936,0.007,0,0,0,0,v
2017-06-28 05:54,602.907,0.010,0,0,0,0,v
2017-06-28 06:00,602.864,0.003,0,0,0,0,v
2017-06-28 06:06,602.871,0.003,0,0,0,0,v
2017-06-28 06:12,602.874,0.007,0,0,0,0,v
2017-06-28 06:18,602.848,0.007,0,0,0,0,v
2017-06-28 06:24,602.835,0.003,0,0,0,0,v
2017-06-28 06:30,602.828,0.003,0,0,0,0,v
2017-06-28 06:36,602.844,0.000,0,0,0,0,v
2017-06-28 06:42,602.848,0.007,0,0,0,0,v
2017-06-28 06:48,602.858,0.003,0,0,0,0,v
2017-06-28 06:54,602.861,0.003,0,0,0,0,v
2017-06-28 07:00,602.864,0.007,0,0,0,0,v
2017-06-28 07:06,602.844,0.003,0,0,0,0,v
2017-06-28 07:12,602.854,0.007,0,0,0,0,v
2017-06-28 07:18,602.894,0.007,0,0,0,0,v
2017-06-28 07:24,602.917,0.000,0,0,0,0,v
2017-06-28 07:30,602.907,0.007,0,0,0,0,v
2017-06-28 07:36,602.904,0.000,0,0,0,0,v
2017-06-28 07:42,602.907,0.003,0,0,0,0,v
2017-06-28 07:48,602.897,0.003,0,0,0,0,v
2017-06-28 07:54,602.920,0.010,0,0,0,0,v
2017-06-28 08:00,602.972,0.007,0,0,0,0,v
2017-06-28 08:06,602.969,0.003,0,0,0,0,v
2017-06-28 08:12,602.920,0.003,0,0,0,0,v
2017-06-28 08:18,602.920,0.010,0,0,0,0,v
2017-06-28 08:24,602.976,0.010,0,0,0,0,v
2017-06-28 08:30,603.022,0.007,0,0,0,0,v
2017-06-28 08:36,603.035,0.007,0,0,0,0,v
2017-06-28 08:42,603.041,0.003,0,0,0,0,v
2017-06-28 08:48,603.051,0.003,0,0,0,0,v
2017-06-28 08:54,603.041,0.003,0,0,0,0,v
2017-06-28 09:00,603.074,0.007,0,0,0,0,v
2017-06-28 09:06,603.117,0.007,0,0,0,0,v
2017-06-28 09:12,603.130,0.000,0,0,0,0,v
2017-06-28 09:18,603.133,0.003,0,0,0,0,v
2017-06-28 09:24,603.117,0.000,0,0,0,0,v
2017-06-28 09:30,603.136,0.007,0,0,0,0,v
2017-06-28 09:36,603.166,0.003,0,0,0,0,v
2017-06-28 09:42,603.189,0.013,0,0,0,0,v
2017-06-28 09:48,603.150,0.010,0,0,0,0,v
2017-06-28 09:54,603.159,0.003,0,0,0,0,v
2017-06-28 10:00,603.189,0.003,0,0,0,0,v
2017-06-28 10:06,603.182,0.003,0,0,0,0,v
2017-06-28 10:12,603.202,0.007,0,0,0,0,v
2017-06-28 10:18,603.212,0.003,0,0,0,0,v
2017-06-28 10:24,603.235,0.007,0,0,0,0,v
2017-06-28 10:30,603.268,0.003,0,0,0,0,v
2017-06-28 10:36,603.248,0.003,0,0,0,0,v
2017-06-28 10:42,603.271,0.003,0,0,0,0,v
2017-06-28 10:48,603.301,0.003,0,0,0,0,v
2017-06-28 10:54,603.337,0.007,0,0,0,0,v
2017-06-28 11:00,603.353,0.000,0,0,0,0,v
2017-06-28 11:06,603.356,0.003,0,0,0,0,v
2017-06-28 11:12,603.386,0.007,0,0,0,0,v
2017-06-28 11:18,603.379,0.007,0,0,0,0,v
2017-06-28 11:24,603.343,0.000,0,0,0,0,v
2017-06-28 11:30,603.373,0.010,0,0,0,0,v
2017-06-28 11:36,603.373,0.003,0,0,0,0,v
2017-06-28 11:42,603.330,0.010,0,0,0,0,v
2017-06-28 11:48,603.255,0.003,0,0,0,0,v
2017-06-28 11:54,603.225,0.003,0,0,0,0,v
2017-06-28 12:00,603.225,0.003,0,0,0,0,v
2017-06-28 12:06,603.209,0.007,0,0,0,0,v
2017-06-28 12:12,603.163,0.007,0,0,0,0,v
2017-06-28 12:18,603.133,0.000,0,0,0,0,v
2017-06-28 12:24,603.150,0.003,0,0,0,0,v
2017-06-28 12:30,603.166,0.003,0,0,0,0,v
2017-06-28 12:36,603.163,0.003,0,0,0,0,v
2017-06-28 12:42,603.156,0.003,0,0,0,0,v
2017-06-28 12:48,603.156,0.000,0,0,0,0,v
2017-06-28 12:54,603.166,0.000,0,0,0,0,v
2017-06-28 13:00,603.163,0.000,0,0,0,0,v
2017-06-28 13:06,603.169,0.000,0,0,0,0,v
2017-06-28 13:12,603.169,0.007,0,0,0,0,v
2017-06-28 13:18,603.130,0.010,0,0,0,0,v
2017-06-28 13:24,603.104,0.000,0,0,0,0,v
2017-06-28 13:30,603.087,0.010,0,0,0,0,v
2017-06-28 13:36,603.081,0.003,0,0,0,0,v
2017-06-28 13:42,603.051,0.013,0,0,0,0,v
2017-06-28 13:48,602.992,0.036,0,0,0,0,v
2017-06-28 13:54,603.061,0.013,0,0,0,0,v
2017-06-28 14:00,603.087,0.010,0,0,0,0,v
2017-06-28 14:06,603.061,0.010,0,0,0,0,v
2017-06-28 14:12,603.058,0.010,0,0,0,0,v
2017-06-28 14:18,603.064,0.007,0,0,0,0,v
2017-06-28 14:24,603.074,0.013,0,0,0,0,v
2017-06-28 14:30,603.061,0.016,0,0,0,0,v
2017-06-28 14:36,603.068,0.013,0,0,0,0,v
2017-06-28 14:42,603.097,0.016,0,0,0,0,v
2017-06-28 14:48,603.077,0.033,0,0,0,0,v
2017-06-28 14:54,603.041,0.020,0,0,0,0,v
2017-06-28 15:00,603.071,0.007,0,0,0,0,v
2017-06-28 15:06,603.058,0.023,0,0,0,0,v
2017-06-28 15:12,603.002,0.026,0,0,0,0,v
2017-06-28 15:18,602.976,0.023,0,0,0,0,v
2017-06-28 15:24,602.995,0.007,0,0,0,0,v
2017-06-28 15:30,603.028,0.010,0,0,0,0,v
2017-06-28 15:36,603.009,0.026,0,0,0,0,v
2017-06-28 15:42,602.943,0.016,0,0,0,0,v
2017-06-28 15:48,603.002,0.007,0,0,0,0,v
2017-06-28 15:54,603.015,0.007,0,0,0,0,v
2017-06-28 16:00,602.976,0.013,0,0,0,0,v
2017-06-28 16:06,602.979,0.013,0,0,0,0,v
2017-06-28 16:12,603.038,0.007,0,0,0,0,v
2017-06-28 16:18,603.107,0.007,0,0,0,0,v
2017-06-28 16:24,603.071,0.010,0,0,0,0,v
2017-06-28 16:30,603.022,0.013,0,0,0,0,v
2017-06-28 16:36,603.120,0.010,0,0,0,0,v
2017-06-28 16:42,603.179,0.007,0,0,0,0,v
2017-06-28 16:48,603.107,0.013,0,0,0,0,v
2017-06-28 16:54,603.169,0.016,0,0,0,0,v
2017-06-28 17:00,603.219,0.010,0,0,0,0,v
2017-06-28 17:06,603.186,0.020,0,0,0,0,v
2017-06-28 17:12,603.212,0.016,0,0,0,0,v
2017-06-28 17:18,603.228,0.007,0,0,0,0,v
2017-06-28 17:24,603.258,0.010,0,0,0,0,v
2017-06-28 17:30,603.258,0.010,0,0,0,0,v
2017-06-28 17:36,603.169,0.013,0,0,0,0,v
2017-06-28 17:42,603.205,0.007,0,0,0,0,v
2017-06-28 17:48,603.268,0.013,0,0,0,0,v
2017-06-28 17:54,603.232,0.007,0,0,0,0,v
2017-06-28 18:00,603.245,0.003,0,0,0,0,v
2017-06-28 18:06,603.287,0.003,0,0,0,0,v
2017-06-28 18:12,603.304,0.013,0,0,0,0,v
2017-06-28 18:18,603.301,0.003,0,0,0,0,v
2017-06-28 18:24,603.294,0.003,0,0,0,0,v
2017-06-28 18:30,603.310,0.000,0,0,0,0,v
2017-06-28 18:36,603.314,0.003,0,0,0,0,v
2017-06-28 18:42,603.310,0.010,0,0,0,0,v
2017-06-28 18:48,603.323,0.007,0,0,0,0,v
2017-06-28 18:54,603.320,0.007,0,0,0,0,v
2017-06-28 19:00,603.264,0.003,0,0,0,0,v
2017-06-28 19:06,603.258,0.010,0,0,0,0,v
2017-06-28 19:12,603.314,0.003,0,0,0,0,v
2017-06-28 19:18,603.304,0.007,0,0,0,0,v
2017-06-28 19:24,603.268,0.007,0,0,0,0,v
2017-06-28 19:30,603.274,0.000,0,0,0,0,v
2017-06-28 19:36,603.284,0.000,0,0,0,0,v
2017-06-28 19:42,603.261,0.010,0,0,0,0,v
2017-06-28 19:48,603.248,0.000,0,0,0,0,v
2017-06-28 19:54,603.264,0.000,0,0,0,0,v
2017-06-28 20:00,603.251,0.007,0,0,0,0,v
2017-06-28 20:06,603.245,0.000,0,0,0,0,v
2017-06-28 20:12,603.248,0.003,0,0,0,0,v
2017-06-28 20:18,603.219,0.003,0,0,0,0,v
2017-06-28 20:24,603.232,0.000,0,0,0,0,v
2017-06-28 20:30,603.235,0.007,0,0,0,0,v
2017-06-28 20:36,603.205,0.007,0,0,0,0,v
2017-06-28 20:42,603.215,0.007,0,0,0,0,v
2017-06-28 20:48,603.245,0.003,0,0,0,0,v
2017-06-28 20:54,603.212,0.007,0,0,0,0,v
2017-06-28 21:00,603.186,0.000,0,0,0,0,v
2017-06-28 21:06,603.176,0.003,0,0,0,0,v
2017-06-28 21:12,603.153,0.003,0,0,0,0,v
2017-06-28 21:18,603.163,0.003,0,0,0,0,v
2017-06-28 21:24,603.153,0.003,0,0,0,0,v
2017-06-28 21:30,603.100,0.007,0,0,0,0,v
2017-06-28 21:36,603.074,0.003,0,0,0,0,v
2017-06-28 21:42,603.104,0.007,0,0,0,0,v
2017-06-28 21:48,603.127,0.003,0,0,0,0,v
2017-06-28 21:54,603.110,0.003,0,0,0,0,v
2017-06-28 22:00,603.107,0.007,0,0,0,0,v
2017-06-28 22:06,603.153,0.003,0,0,0,0,v
2017-06-28 22:12,603.159,0.003,0,0,0,0,v
2017-06-28 22:18,603.153,0.000,0,0,0,0,v
2017-06-28 22:24,603.163,0.000,0,0,0,0,v
2017-06-28 22:30,603.176,0.003,0,0,0,0,v
2017-06-28 22:36,603.196,0.003,0,0,0,0,v
2017-06-28 22:42,603.176,0.007,0,0,0,0,v
2017-06-28 22:48,603.186,0.007,0,0,0,0,v
2017-06-28 22:54,603.232,0.003,0,0,0,0,v
2017-06-28 23:00,603.232,0.000,0,0,0,0,v
2017-06-28 23:06,603.241,0.007,0,0,0,0,v
2017-06-28 23:12,603.264,0.007,0,0,0,0,v
2017-06-28 23:18,603.241,0.000,0,0,0,0,v
2017-06-28 23:24,603.248,0.007,0,0,0,0,v
2017-06-28 23:30,603.274,0.000,0,0,0,0,v
2017-06-28 23:36,603.281,0.003,0,0,0,0,v
2017-06-28 23:42,603.284,0.003,0,0,0,0,v
2017-06-28 23:48,603.291,0.003,0,0,0,0,v
2017-06-28 23:54,603.307,0.007,0,0,0,0,v
2017-06-29 00:00,603.323,0.000,0,0,0,0,v
2017-06-29 00:06,603.337,0.000,0,0,0,0,v
2017-06-29 00:12,603.337,0.003,0,0,0,0,v
2017-06-29 00:18,603.356,0.007,0,0,0,0,v
2017-06-29 00:24,603.399,0.003,0,0,0,0,v
2017-06-29 00:30,603.402,0.000,0,0,0,0,v
2017-06-29 00:36,603.386,0.000,0,0,0,0,v
2017-06-29 00:42,603.415,0.007,0,0,0,0,v
2017-06-29 00:48,603.455,0.003,0,0,0,0,v
2017-06-29 00:54,603.445,0.000,0,0,0,0,v
2017-06-29 01:00,603.458,0.003,0,0,0,0,v
2017-06-29 01:06,603.478,0.000,0,0,0,0,v
2017-06-29 01:12,603.484,0.000,0,0,0,0,v
2017-06-29 01:18,603.504,0.000,0,0,0,0,v
2017-06-29 01:24,603.501,0.003,0,0,0,0,v
2017-06-29 01:30,603.510,0.010,0,0,0,0,v
2017-06-29 01:36,603.547,0.000,0,0,0,0,v
2017-06-29 01:42,603.543,0.003,0,0,0,0,v
2017-06-29 01:48,603.563,0.010,0,0,0,0,v
2017-06-29 01:54,603.586,0.000,0,0,0,0,v
2017-06-29 02:00,603.553,0.000,0,0,0,0,v
2017-06-29 02:06,603.560,0.007,0,0,0,0,v
2017-06-29 02:12,603.586,0.003,0,0,0,0,v
2017-06-29 02:18,603.586,0.000,0,0,0,0,v
2017-06-29 02:24,603.566,0.003,0,0,0,0,v
2017-06-29 02:30,603.556,0.000,0,0,0,0,v
2017-06-29 02:36,603.579,0.003,0,0,0,0,v
2017-06-29 02:42,603.560,0.007,0,0,0,0,v
2017-06-29 02:48,603.540,0.000,0,0,0,0,v
2017-06-29 02:54,603.537,0.003,0,0,0,0,v
2017-06-29 03:00,603.540,0.003,0,0,0,0,v
2017-06-29 03:06,603.547,0.003,0,0,0,0,v
2017-06-29 03:12,603.524,0.007,0,0,0,0,v
2017-06-29 03:18,603.474,0.007,0,0,0,0,v
2017-06-29 03:24,603.484,0.000,0,0,0,0,v
2017-06-29 03:30,603.465,0.010,0,0,0,0,v
2017-06-29 03:36,603.406,0.007,0,0,0,0,v
2017-06-29 03:42,603.399,0.003,0,0,0,0,v
2017-06-29 03:48,603.373,0.010,0,0,0,0,v
2017-06-29 03:54,603.294,0.007,0,0,0,0,v
2017-06-29 04:00,603.255,0.003,0,0,0,0,v
2017-06-29 04:06,603.245,0.003,0,0,0,0,v
2017-06-29 04:12,603.215,0.007,0,0,0,0,v
2017-06-29 04:18,603.189,0.003,0,0,0,0,v
2017-06-29 04:24,603.186,0.000,0,0,0,0,v
2017-06-29 04:30,603.176,0.003,0,0,0,0,v
2017-06-29 04:36,603.150,0.003,0,0,0,0,v
2017-06-29 04:42,603.163,0.007,0,0,0,0,v
2017-06-29 04:48,603.179,0.000,0,0,0,0,v
2017-06-29 04:54,603.163,0.000,0,0,0,0,v
2017-06-29 05:00,603.179,0.003,0,0,0,0,v
2017-06-29 05:06,603.182,0.003,0,0,0,0,v
2017-06-29 05:12,603.153,0.003,0,0,0,0,v
2017-06-29 05:18,603.143,0.003,0,0,0,0,v
2017-06-29 05:24,603.100,0.007,0,0,0,0,v
2017-06-29 05:30,603.091,0.000,0,0,0,0,v
2017-06-29 05:36,603.071,0.007,0,0,0,0,v
2017-06-29 05:42,603.038,0.003,0,0,0,0,v
2017-06-29 05:48,603.012,0.003,0,0,0,0,v
2017-06-29 05:54,602.979,0.007,0,0,0,0,v
2017-06-29 06:00,602.969,0.003,0,0,0,0,v
2017-06-29 06:06,602.969,0.003,0,0,0,0,v
2017-06-29 06:12,602.953,0.003,0,0,0,0,v
2017-06-29 06:18,602.959,0.000,0,0,0,0,v
2017-06-29 06:24,602.976,0.003,0,0,0,0,v
2017-06-29 06:30,603.005,0.003,0,0,0,0,v
2017-06-29 06:36,603.028,0.007,0,0,0,0,v
2017-06-29 06:42,603.058,0.003,0,0,0,0,v
2017-06-29 06:48,603.074,0.007,0,0,0,0,v
2017-06-29 06:54,603.114,0.003,0,0,0,0,v
2017-06-29 07:00,603.123,0.003,0,0,0,0,v
2017-06-29 07:06,603.114,0.003,0,0,0,0,v
2017-06-29 07:12,603.097,0.003,0,0,0,0,v
2017-06-29 07:18,603.074,0.000,0,0,0,0,v
2017-06-29 07:24,603.071,0.000,0,0,0,0,v
2017-06-29 07:30,603.058,0.007,0,0,0,0,v
2017-06-29 07:36,603.018,0.003,0,0,0,0,v
2017-06-29 07:42,603.002,0.003,0,0,0,0,v
2017-06-29 07:48,602.989,0.007,0,0,0,0,v
2017-06-29 07:54,602.963,0.003,0,0,0,0,v
2017-06-29 08:00,603.012,0.010,0,0,0,0,v
2017-06-29 08:06,603.035,0.003,0,0,0,0,v
2017-06-29 08:12,603.012,0.000,0,0,0,0,v
2017-06-29 08:18,603.018,0.003,0,0,0,0,v
2017-06-29 08:24,603.051,0.003,0,0,0,0,v
2017-06-29 08:30,603.068,0.007,0,0,0,0,v
2017-06-29 08:36,603.120,0.007,0,0,0,0,v
2017-06-29 08:42,603.127,0.000,0,0,0,0,v
2017-06-29 08:48,603.123,0.000,0,0,0,0,v
2017-06-29 08:54,603.159,0.010,0,0,0,0,v
2017-06-29 09:00,603.209,0.007,0,0,0,0,v
2017-06-29 09:06,603.232,0.039,0,0,0,0,v
2017-06-29 09:12,603.156,0.013,0,0,0,0,v
2017-06-29 09:18,603.146,0.010,0,0,0,0,v
2017-06-29 09:24,603.186,0.023,0,0,0,0,v
2017-06-29 09:30,603.196,0.010,0,0,0,0,v
2017-06-29 09:36,603.179,0.007,0,0,0,0,v
2017-06-29 09:42,603.140,0.010,0,0,0,0,v
2017-06-29 09:48,603.094,0.010,0,0,0,0,v
2017-06-29 09:54,603.159,0.007,0,0,0,0,v
2017-06-29 10:00,603.186,0.010,0,0,0,0,v
2017-06-29 10:06,603.136,0.013,0,0,0,0,v
2017-06-29 10:12,603.209,0.013,0,0,0,0,v
2017-06-29 10:18,603.228,0.007,0,0,0,0,v
2017-06-29 10:24,603.219,0.013,0,0,0,0,v
2017-06-29 10:30,603.241,0.010,0,0,0,0,v
2017-06-29 10:36,603.261,0.013,0,0,0,0,v
2017-06-29 10:42,603.320,0.020,0,0,0,0,v
2017-06-29 10:48,603.360,0.013,0,0,0,0,v
2017-06-29 10:54,603.360,0.010,0,0,0,0,v
2017-06-29 11:00,603.327,0.000,0,0,0,0,v
2017-06-29 11:06,603.294,0.003,0,0,0,0,v
2017-06-29 11:12,603.317,0.007,0,0,0,0,v
2017-06-29 11:18,603.304,0.003,0,0,0,0,v
2017-06-29 11:24,603.274,0.003,0,0,0,0,v
2017-06-29 11:30,603.264,0.003,0,0,0,0,v
2017-06-29 11:36,603.222,0.013,0,0,0,0,v
2017-06-29 11:42,603.140,0.010,0,0,0,0,v
2017-06-29 11:48,603.114,0.000,0,0,0,0,v
2017-06-29 11:54,603.120,0.003,0,0,0,0,v
2017-06-29 12:00,603.104,0.003,0,0,0,0,v
2017-06-29 12:06,603.077,0.013,0,0,0,0,v
2017-06-29 12:12,603.012,0.010,0,0,0,0,v
2017-06-29 12:18,603.018,0.007,0,0,0,0,v
2017-06-29 12:24,602.986,0.010,0,0,0,0,v
2017-06-29 12:30,602.969,0.003,0,0,0,0,v
2017-06-29 12:36,602.989,0.000,0,0,0,0,v
2017-06-29 12:42,602.972,0.010,0,0,0,0,v
2017-06-29 12:48,602.940,0.003,0,0,0,0,v
2017-06-29 12:54,602.946,0.000,0,0,0,0,v
2017-06-29 13:00,602.927,0.007,0,0,0,0,v
2017-06-29 13:06,602.913,0.003,0,0,0,0,v
2017-06-29 13:12,602.923,0.000,0,0,0,0,v
2017-06-29 13:18,602.917,0.003,0,0,0,0,v
2017-06-29 13:24,602.907,0.003,0,0,0,0,v
2017-06-29 13:30,602.910,0.007,0,0,0,0,v
2017-06-29 13:36,602.933,0.000,0,0,0,0,v
2017-06-29 13:42,602.917,0.007,0,0,0,0,v
2017-06-29 13:48,602.897,0.010,0,0,0,0,v
2017-06-29 13:54,602.920,0.003,0,0,0,0,v
2017-06-29 14:00,602.897,0.003,0,0,0,0,v
2017-06-29 14:06,602.897,0.007,0,0,0,0,v
2017-06-29 14:12,602.930,0.003,0,0,0,0,v
2017-06-29 14:18,602.930,0.007,0,0,0,0,v
2017-06-29 14:24,602.936,0.003,0,0,0,0,v
2017-06-29 14:30,602.956,0.003,0,0,0,0,v
2017-06-29 14:36,602.946,0.010,0,0,0,0,v
2017-06-29 14:42,602.969,0.003,0,0,0,0,v
2017-06-29 14:48,603.005,0.003,0,0,0,0,v
2017-06-29 14:54,602.982,0.003,0,0,0,0,v
2017-06-29 15:00,602.982,0.000,0,0,0,0,v
2017-06-29 15:06,603.002,0.003,0,0,0,0,v
2017-06-29 15:12,602.982,0.007,0,0,0,0,v
2017-06-29 15:18,602.946,0.010,0,0,0,0,v
2017-06-29 15:24,602.923,0.000,0,0,0,0,v
2017-06-29 15:30,602.917,0.003,0,0,0,0,v
2017-06-29 15:36,602.897,0.007,0,0,0,0,v
2017-06-29 15:42,602.884,0.003,0,0,0,0,v
2017-06-29 15:48,602.848,0.010,0,0,0,0,v
2017-06-29 15:54,602.812,0.010,0,0,0,0,v
2017-06-29 16:00,602.805,0.003,0,0,0,0,v
2017-06-29 16:06,602.831,0.003,0,0,0,0,v
2017-06-29 16:12,602.854,0.003,0,0,0,0,v
2017-06-29 16:18,602.877,0.010,0,0,0,0,v
2017-06-29 16:24,602.933,0.003,0,0,0,0,v
2017-06-29 16:30,602.956,0.003,0,0,0,0,v
2017-06-29 16:36,602.982,0.003,0,0,0,0,v
2017-06-29 16:42,603.002,0.000,0,0,0,0,v
2017-06-29 16:48,603.022,0.003,0,0,0,0,v
2017-06-29 16:54,603.064,0.013,0,0,0,0,v
2017-06-29 17:00,603.133,0.003,0,0,0,0,v
2017-06-29 17:06,603.136,0.000,0,0,0,0,v
2017-06-29 17:12,603.107,0.003,0,0,0,0,v
2017-06-29 17:18,603.058,0.007,0,0,0,0,v
2017-06-29 17:24,603.028,0.003,0,0,0,0,v
2017-06-29 17:30,603.028,0.003,0,0,0,0,v
2017-06-29 17:36,603.051,0.003,0,0,0,0,v
2017-06-29 17:42,603.051,0.003,0,0,0,0,v
2017-06-29 17:48,602.976,0.010,0,0,0,0,v
2017-06-29 17:54,602.956,0.003,0,0,0,0,v
2017-06-29 18:00,602.989,0.003,0,0,0,0,v
2017-06-29 18:06,603.048,0.010,0,0,0,0,v
2017-06-29 18:12,603.110,0.010,0,0,0,0,v
2017-06-29 18:18,603.133,0.003,0,0,0,0,v
2017-06-29 18:24,603.110,0.000,0,0,0,0,v
2017-06-29 18:30,603.173,0.010,0,0,0,0,v
2017-06-29 18:36,603.189,0.007,0,0,0,0,v
2017-06-29 18:42,603.140,0.007,0,0,0,0,v
2017-06-29 18:48,603.146,0.007,0,0,0,0,v
2017-06-29 18:54,603.196,0.003,0,0,0,0,v
2017-06-29 19:00,603.153,0.013,0,0,0,0,v
2017-06-29 19:06,603.028,0.020,0,0,0,0,v
2017-06-29 19:12,602.982,0.003,0,0,0,0,v
2017-06-29 19:18,602.989,0.000,0,0,0,0,v
2017-06-29 19:24,602.976,0.003,0,0,0,0,v
2017-06-29 19:30,602.933,0.007,0,0,0,0,v
2017-06-29 19:36,602.861,0.013,0,0,0,0,v
2017-06-29 19:42,602.789,0.010,0,0,0,0,v
2017-06-29 19:48,602.799,0.007,0,0,0,0,v
2017-06-29 19:54,602.799,0.010,0,0,0,0,v
2017-06-29 20:00,602.736,0.007,0,0,0,0,v
2017-06-29 20:06,602.736,0.007,0,0,0,0,v
2017-06-29 20:12,602.795,0.010,0,0,0,0,v
2017-06-29 20:18,602.854,0.010,0,0,0,0,v
2017-06-29 20:24,602.871,0.003,0,0,0,0,v
2017-06-29 20:30,602.874,0.007,0,0,0,0,v
2017-06-29 20:36,602.943,0.007,0,0,0,0,v
2017-06-29 20:42,602.923,0.007,0,0,0,0,v
2017-06-29 20:48,602.877,0.010,0,0,0,0,v
2017-06-29 20:54,602.848,0.000,0,0,0,0,v
2017-06-29 21:00,602.890,0.007,0,0,0,0,v
2017-06-29 21:06,602.907,0.003,0,0,0,0,v
2017-06-29 21:12,602.881,0.000,0,0,0,0,v
2017-06-29 21:18,602.887,0.000,0,0,0,0,v
2017-06-29 21:24,602.894,0.003,0,0,0,0,v
2017-06-29 21:30,602.913,0.007,0,0,0,0,v
2017-06-29 21:36,602.907,0.003,0,0,0,0,v
2017-06-29 21:42,602.894,0.000,0,0,0,0,v
2017-06-29 21:48,602.897,0.000,0,0,0,0,v
2017-06-29 21:54,602.904,0.003,0,0,0,0,v
2017-06-29 22:00,602.890,0.003,0,0,0,0,v
2017-06-29 22:06,602.877,0.003,0,0,0,0,v
2017-06-29 22:12,602.907,0.000,0,0,0,0,v
2017-06-29 22:18,602.894,0.000,0,0,0,0,v
2017-06-29 22:24,602.904,0.010,0,0,0,0,v
2017-06-29 22:30,602.940,0.000,0,0,0,0,v
2017-06-29 22:36,602.884,0.010,0,0,0,0,v
2017-06-29 22:42,602.861,0.007,0,0,0,0,v
2017-06-29 22:48,602.897,0.007,0,0,0,0,v
2017-06-29 22:54,602.884,0.003,0,0,0,0,v
2017-06-29 23:00,602.867,0.007,0,0,0,0,v
2017-06-29 23:06,602.877,0.007,0,0,0,0,v
2017-06-29 23:12,602.920,0.007,0,0,0,0,v
2017-06-29 23:18,602.943,0.000,0,0,0,0,v
2017-06-29 23:24,602.966,0.007,0,0,0,0,v
2017-06-29 23:30,603.022,0.007,0,0,0,0,v
2017-06-29 23:36,603.038,0.000,0,0,0,0,v
2017-06-29 23:42,603.015,0.003,0,0,0,0,v
